id,equ_str,equ_prefix,sol_str,sol_prefix
4295,-e^(x) + y' - 3 = 0,add sub -3 exp x y',c + 3*x + e^(x),add add c mul 3 x exp x
602,4*x*sin(x) - y*sin(x) - cos(x)*y' + 4*cos(x) = 0,add add add mul 4 cos x mul mul -1 y' cos x mul mul -1 y sin x mul mul 4 x sin x,c*cos(x) + 4*x,add mul 4 x mul c cos x
12300,y' - 4 + 4*e^(2) = 0,add add -4 mul 4 exp 2 y',c - 4*x*e^(2) + 4*x,add add c mul 4 x mul mul -4 x exp 2
22482,x^2*e^(4)*e^(x) - x*y' + y = 0,add add mul mul -1 x y' mul mul pow x 2 exp 4 exp x y,x*(c + e^(x + 4)),mul x add c exp add 4 x
30298,3^x*x^2*ln(3) + x*y' - y + 5 = 0,add add sub 5 y mul x y' mul mul pow 3 x pow x 2 log 3,-x*(3^x + c) + 5,add 5 mul mul -1 x add c pow 3 x
29335,16*x*y' - 16*y - 33 = 0,add add -33 mul -16 y mul mul 16 x y',c*x + 2*x - 33/16,add add div -33 16 mul 2 x mul c x
33867,y' - 79 = 0,add -79 y',c + 79*x,add c mul 79 x
30606,2*x*y' - 3*y = 0,add mul -3 y mul mul 2 x y',16*sqrt(c*x^3),mul 16 sqrt mul c pow x 3
10360,x^2*sin(x)*sin(cos(x) + 1) + x*y' - y = 0,add add mul -1 y mul x y' mul mul pow x 2 sin x sin add 1 cos x,x*(c - cos(cos(x) + 1)),mul x sub c cos add 1 cos x
32387,-3^x*x*ln(3) + 4*3^x + x^5 + x*y' - 4*y = 0,add add add add pow x 5 mul -4 y mul 4 pow 3 x mul x y' mul mul mul -1 x pow 3 x log 3,3^x - x^4*(c + x),add pow 3 x mul mul -1 pow x 4 add c x
30102,-x^x*(ln(x) + 1) + y' + 2 = 0,add add 2 mul mul -1 pow x x add 1 log x y',c - 2*x + x^x,add add c pow x x mul -2 x
19659,9*x^2 - x*y' + y + 3 = 0,add add add 3 mul 9 pow x 2 mul mul -1 x y' y,9*x*(c + x) - 3,add -3 mul mul 9 x add c x
18144,x*y' + x - 2*y + 2 = 0,add add add 2 x mul -2 y mul x y',x*(c*x - x) + x + 1,add add 1 x mul x add mul -1 x mul c x
33027,x*y' - y*ln(y/x) - y = 0,add add mul -1 y mul x y' mul mul -1 y log mul pow x -1 y,x*e^(c*x + x),mul x exp add x mul c x
22073,-x*(-4/x)^x*(ln(-4/x) - 1) - (-4/x)^x + y' - 1 = 0,add add sub -1 pow div -4 x x mul mul mul -1 x pow div -4 x x add -1 log div -4 x y',c + x*(-4/x)^x + x,add add c x mul x pow div -4 x x
17300,10*2^(x^2)*x*ln(2) - 5*y' + 1 = 0,add add 1 mul -5 y' mul mul mul 10 x pow 2 pow x 2 log 2,2^(x^2) + c + x/5,add add c pow 2 pow x 2 mul div 1 5 x
14167,2*x*y' - y + 5 = 0,add sub 5 y mul mul 2 x y',sqrt(c*x) + 5,add 5 sqrt mul c x
31998,x^2*y' + 8 = 0,add 8 mul pow x 2 y',-(c*x - 16)/(2*x),mul div div -1 2 x add -16 mul c x
25908,-y*ln(5) + y' = 0,add mul mul -1 y log 5 y',5^(x - 2)*c,mul c pow 5 add -2 x
28597,2*x*y' + 2*y*sin(1) + sin(1) = 0,add add mul mul 2 x y' mul mul 2 y sin 1 sin 1,c/(-20*x)^sin(1) - 1/2,add div -1 2 mul c pow mul -20 x mul -1 sin 1
13476,-5^x*ln(5) - 10*x^9 + y' + 1 = 0,add add add 1 mul -10 pow x 9 mul mul -1 pow 5 x log 5 y',5^x + c + x^10 - x,sub add add c pow 5 x pow x 10 x
6107,12*x^2 + x*e^(y)*y' - e^(y) = 0,add add mul -1 exp y mul 12 pow x 2 mul mul x y' exp y,ln(-12*x*(c + x)),log mul mul -12 x add c x
29236,-2*x*cos(2*x) + 2*x*y' - 2*y + sin(2*x) = 0,add add add mul -2 y mul mul -2 x cos mul 2 x mul mul 2 x y' sin mul 2 x,c*x + x/2 + sin(2*x)/2,add add mul div 1 2 x mul div 1 2 sin mul 2 x mul c x
16427,30*x^3 - x*y' + y = 0,add add mul 30 pow x 3 mul mul -1 x y' y,c*x + 15*x^3,add mul 15 pow x 3 mul c x
13856,3*x + 4*y' = 0,add mul 3 x mul 4 y',c - 3*x^2/8,add c mul div -3 8 pow x 2
20835,x^2*y' - 2*x*y + 2*y' = 0,add add mul 2 y' mul pow x 2 y' mul mul -2 x y,c*(x*(-x + 1 - 2/x) - x),mul c add mul -1 x mul x add sub 1 x div -2 x
27898,(2*y' + 2)*(x + y - 3) - 1 = 0,add -1 mul add 2 mul 2 y' add add -3 x y,-x + sqrt(c + x) + 3,sub add 3 sqrt add c x x
15250,-6*x + y' = 0,add mul -6 x y',c + 3*x^2,add c mul 3 pow x 2
33554,x^2 - x*e^(-10)*e^(y)*y' + e^(-10)*e^(y) = 0,add add pow x 2 mul exp -10 exp y mul mul mul mul -1 x y' exp -10 exp y,ln(x*(c + x)) + 10,add 10 log mul x add c x
22406,x^4*y' + 4*x^3*y + 10*y' = 0,add add mul 10 y' mul pow x 4 y' mul mul 4 pow x 3 y,c/(x^4 + 10),div c add 10 pow x 4
25573,9*3^x*x*ln(3) - 9*3^x - x*y' + y = 0,add add add mul -9 pow 3 x mul mul -1 x y' mul mul mul 9 x pow 3 x log 3 y,x*(9*3^x/x + c),mul x add c div mul 9 pow 3 x x
32546,2*sin(x) + 2*y' + 1 = 0,add add 1 mul 2 y' mul 2 sin x,c - x/2 + cos(x),add add c mul div -1 2 x cos x
32286,5*x*y' + 5*y + 4*y' = 0,add add mul 4 y' mul 5 y mul mul 5 x y',c/(5*x/4 + 1),div c add 1 mul div 5 4 x
10603,x*y' - 6*x - 2*y = 0,add add mul -6 x mul -2 y mul x y',x*(c*x - 6),mul x add -6 mul c x
27264,-2*x + y' - 4 = 0,add add -4 mul -2 x y',c + x*(x + 4 + 3/x),add c mul x add add 4 x div 3 x
30783,5*cos(5*x) + y' = 0,add mul 5 cos mul 5 x y',(c*x - x*sin(5*x))/x,mul pow x -1 add mul c x mul mul -1 x sin mul 5 x
874,-4*x*y' - 4*y - 15*y' = 0,add add mul -15 y' mul -4 y mul mul -4 x y',c/(-4*x - 15),div c add -15 mul -4 x
6877,x^2 + 5*x*y' - 5*y - 5 = 0,add add add -5 pow x 2 mul -5 y mul mul 5 x y',c*x - x^2/5 + x - 1,add add add -1 x mul div -1 5 pow x 2 mul c x
33218,x^2 - x*y' + y + 2 = 0,add add add 2 pow x 2 mul mul -1 x y' y,c*x + x^2 + x - 2,add add add -2 x pow x 2 mul c x
1626,x*y' - y*ln(y/x) - y + y*ln(7) = 0,add add add mul -1 y mul x y' mul y log 7 mul mul -1 y log mul pow x -1 y,7*3^(c*x)*x,mul mul 7 x pow 3 mul c x
22445,-x*y' - y + 7 = 0,add sub 7 y mul mul -1 x y',3 - (c - 4*x)/x,add 3 mul div -1 x add c mul -4 x
107,x^2 - x*y' + y + 2 = 0,add add add 2 pow x 2 mul mul -1 x y' y,c*x + x^2 - 2,add add -2 pow x 2 mul c x
13240,x*y' - 3*y*ln(-y) + 6*y*ln(2) = 0,add add mul x y' mul mul -3 y log mul -1 y mul mul 6 y log 2,-4*5^(c*x^3),mul -4 pow 5 mul c pow x 3
15359,x^2*y' + 5 = 0,add 5 mul pow x 2 y',(c*x + x + 5)/x,mul pow x -1 add add 5 x mul c x
15957,100*x*y' + 100*y + 21 = 0,add add 21 mul 100 y mul mul 100 x y',(c - 21*x/100)/x,mul pow x -1 add c mul div -21 100 x
22848,x*y' - y*ln(y) = 0,add mul x y' mul mul -1 y log y,3^(c*x + 4*x),pow 3 add mul 4 x mul c x
18664,4*x*y' + 4*y + 9 = 0,add add 9 mul 4 y mul mul 4 x y',-2 + (c - x/2)/(2*x),add -2 mul div div 1 2 x add c mul div -1 2 x
976,x*y' + y*ln(y) = 0,add mul x y' mul y log y,3^(c/x),pow 3 div c x
17363,x*y' - y - 3 = 0,add sub -3 y mul x y',c*x - 8*x - 3,add add -3 mul -8 x mul c x
3819,9*x^17 + 2*y' = 0,add mul 2 y' mul 9 pow x 17,c - x^18/4,add c mul div -1 4 pow x 18
18886,x^2 + 2*x*e^(2*x) - x*y' + y - e^(2*x) - cos(4) + 3 = 0,add add add sub sub add 3 pow x 2 cos 4 exp mul 2 x mul mul -1 x y' mul mul 2 x exp mul 2 x y,-x*(c - x) + e^(2*x) - 3 + cos(4),add add add -3 mul mul -1 x sub c x cos 4 exp mul 2 x
11842,x*y' - y - 1 = 0,add sub -1 y mul x y',c*x + 2*x - 1,add add -1 mul 2 x mul c x
26921,x*y' - y - 3*y' = 0,add add mul -1 y mul -3 y' mul x y',c*x*(4 - x)/(-x + x/(x - 3)),mul div mul c x add mul -1 x div x add -3 x sub 4 x
30279,-9*x^2 - (-4*x)^x*(ln(-4*x) + 1) + y' = 0,add add mul -9 pow x 2 mul mul -1 pow mul -4 x x add 1 log mul -4 x y',c + 3*x^3 + (-4*x)^x,add add c pow mul -4 x x mul 3 pow x 3
15701,sin(6)*y' + 1 = 0,add 1 mul y' sin 6,(c - x)/sin(6),mul pow sin 6 -1 sub c x
5193,x^(x/3)*y' - ln(x) - 1 = 0,add sub -1 log x mul pow x mul div 1 3 x y',c - 3/x^(x/3),add c mul -3 pow x mul div -1 3 x
31546,x*y' + y - 32*y' = 0,add add mul -32 y' mul x y' y,c/(x/4 - 8),div c add -8 mul div 1 4 x
1018,2*x^3*cos(x^2/5) - 5*x*y' + 5*y = 0,add add mul 5 y mul mul -5 x y' mul mul 2 pow x 3 cos mul div 1 5 pow x 2,x*(c + sin(x^2/5)),mul x add c sin mul div 1 5 pow x 2
26234,x*y' - y*ln(-y + cos(4)) - 4*y + y*ln(5) + ln(-y + cos(4))*cos(4) + 4*cos(4) - ln(5)*cos(4) = 0,add add add add add add mul -4 y mul 4 cos 4 mul x y' mul cos 4 log add mul -1 y cos 4 mul y log 5 mul mul -1 cos 4 log 5 mul mul -1 y log add mul -1 y cos 4,-5*e^(c*x - 4) + cos(4),add mul -5 exp add -4 mul c x cos 4
19339,2*x*y' - 2*y - 47 = 0,add add -47 mul -2 y mul mul 2 x y',c*x - 47/2,add div -47 2 mul c x
22579,-x*e^(x) + x*y' - y + e^(x) - 1 = 0,add add add sub -1 y mul x y' mul mul -1 x exp x exp x,c*x - x + e^(x) - 1,add add sub -1 x mul c x exp x
18727,x*y' - 3*y*ln(y - 2) + 6*ln(y - 2) = 0,add add mul 6 log add -2 y mul x y' mul mul -3 y log add -2 y,2^(c*x^3) + 2,add 2 pow 2 mul c pow x 3
27380,3*x^2*y^2 - 4*y' = 0,add mul -4 y' mul mul 3 pow x 2 pow y 2,4/(c - x^3),div 4 sub c pow x 3
2400,y' + 82 = 0,add 82 y',c - 82*x,add c mul -82 x
6945,2*x*y' + 3*y = 0,add mul 3 y mul mul 2 x y',sqrt(c/x^3),sqrt mul c pow x -3
4646,x*y' + 2*y = 0,add mul 2 y mul x y',4/(x*(c*x + x/5)),div div 4 x add mul div 1 5 x mul c x
24641,x^2*ln(2) + 2*x - y*ln(2) - y' + 6*ln(2) = 0,add add add add mul -1 y' mul 2 x mul 6 log 2 mul pow x 2 log 2 mul mul -1 y log 2,x^2 + 6 + c/2^x,add add 6 pow x 2 mul c pow 2 mul -1 x
25565,-3^x*ln(3) + y' + 5 = 0,add add 5 mul mul -1 pow 3 x log 3 y',3^x + c - 5*x,add add c pow 3 x mul -5 x
26223,x*y' + y = 0,add mul x y' y,c/x + 6/x,add div 6 x div c x
18898,-cos(x + 1) + y' + 1 = 0,add sub 1 cos add 1 x y',c - x + sin(x + 1),add sub c x sin add 1 x
949,32*x*y' - 32*y - 3 = 0,add add -3 mul -32 y mul mul 32 x y',c*x - 3/32,add div -3 32 mul c x
28055,10*x + y' + 14 = 0,add add 14 mul 10 x y',-5*x*(c/x + x + 3) + x,add x mul mul -5 x add add 3 x div c x
32436,x*cos(x - 2) + x*y' - y - sin(x - 2) = 0,add add sub mul -1 y sin add -2 x mul x y' mul x cos add -2 x,c*x + x - sin(x - 2),add sub x sin add -2 x mul c x
5674,8*x*y^2 - 4*y^2 + 3*y' = 0,add add mul -4 pow y 2 mul 3 y' mul mul 8 x pow y 2,3/(c + 2*x*(2*x - 2)),div 3 add c mul mul 2 x add -2 mul 2 x
10259,x^2*y' + 8 = 0,add 8 mul pow x 2 y',c + 8/x,add c div 8 x
15003,x*y' - 3*y = 0,add mul -3 y mul x y',c*x*(x*(x - 1) + x),mul mul c x add x mul x add -1 x
26983,x^2*y' - 7 = 0,add -7 mul pow x 2 y',c - (x + 7)/x,add c mul div -1 x add 7 x
11419,x*y' + 3*y - 18 = 0,add add -18 mul 3 y mul x y',5 + (c/x^2 + x)/x,add 5 mul pow x -1 add x mul c pow x -2
33521,-2*y^2*sin(4)*cos(x) + 5*y' = 0,add mul 5 y' mul mul mul -2 pow y 2 cos x sin 4,5/(c - 2*sin(4)*sin(x)),div 5 add c mul mul -2 sin 4 sin x
22255,-y^2 + 9*y' = 0,add mul -1 pow y 2 mul 9 y',3/(c - x/3),div 3 add c mul div -1 3 x
12239,3*y + y' = 0,add mul 3 y y',c*e^(7 - 3*x),mul c exp add 7 mul -3 x
32988,x*y' + y + cos(1)*y' + 2*y' = 0,add add add mul 2 y' mul x y' mul y' cos 1 y,c/(x + cos(1) + 2),div c add add 2 x cos 1
16705,30*x*y' + 30*y + 17 = 0,add add 17 mul 30 y mul mul 30 x y',-2/5 + (c - 5*x/6)/(5*x),add div -2 5 mul div div 1 5 x add c mul div -5 6 x
25378,4*x*y' - 3*x - 8*y = 0,add add mul -8 y mul -3 x mul mul 4 x y',c*x^2 - 3*x/4,add mul div -3 4 x mul c pow x 2
16558,-20*x*y + 20*x*y' - 3*x - 20*y - 3 = 0,add add add add -3 mul -20 y mul -3 x mul mul -20 x y mul mul 20 x y',c*x*e^(x) - 3/20,add div -3 20 mul mul c x exp x
8217,x*y' + y + sqrt(6)*y' = 0,add add mul x y' mul sqrt 6 y' y,c/(x + sqrt(6)),div c add x sqrt 6
24317,4*x^2 + x*y' - y + 3 = 0,add add sub 3 y mul 4 pow x 2 mul x y',x*(c - 4*x) + 3,add 3 mul x add c mul -4 x
21830,x*y' - 21*y + 42 = 0,add add 42 mul -21 y mul x y',c*x^21 + 2,add 2 mul c pow x 21
28996,5*x*y' - 5*y + 32 = 0,add add 32 mul -5 y mul mul 5 x y',c*x + 3*x/5 + 32/5,add add div 32 5 mul div 3 5 x mul c x
12822,-x*(ln(x^5) + 5)*(x^5)^x - (x^5)^x + y' - 1 = 0,add add sub -1 pow pow x 5 x mul mul mul -1 x pow pow x 5 x add 5 log pow x 5 y',c + x*(x^5)^x + x,add add c x mul x pow pow x 5 x
7254,x^2*y' + 2*x*y + y' = 0,add add mul pow x 2 y' mul mul 2 x y y',c/(x*(4*x + 4/x)),div div c x add mul 4 x div 4 x
23111,x^4 - x*y' + 3*y - 12 = 0,add add add -12 pow x 4 mul 3 y mul mul -1 x y',x^3*(c + x) + 4,add 4 mul pow x 3 add c x
23072,55*x^12 + x*y' - y = 0,add add mul -1 y mul 55 pow x 12 mul x y',c*x - 5*x^12,add mul -5 pow x 12 mul c x
4359,2*x*y^2 + 5*y' = 0,add mul 5 y' mul mul 2 x pow y 2,5/(x*(c/x + x)),div div 5 x add x div c x
30662,x*e^(13)*y' - y*e^(13) - sqrt(1 + 4*e^(26)) = 0,add add mul -1 sqrt add 1 mul 4 exp 26 mul mul -1 exp 13 y mul mul x y' exp 13,c*x - sqrt(e^(-26) + 4),add mul -1 sqrt add 4 exp -26 mul c x
23011,x*y' - y + 21 = 0,add sub 21 y mul x y',c*x - 7*x + 21,add add 21 mul -7 x mul c x
11730,x*y' + y - 1 = 0,add add -1 mul x y' y,c*(-2 + 2*(x + 1)/x) + 1,add 1 mul c add -2 mul div 2 x add 1 x
32131,4*5^x - y*ln(5) + y' = 0,add add mul 4 pow 5 x mul mul -1 y log 5 y',5^x*(c - 4*x),mul pow 5 x add c mul -4 x
30750,16*x + y' - 5 = 0,add add -5 mul 16 x y',c + 2*x*(2 - 4*x) + x,add add c x mul mul 2 x add 2 mul -4 x
22888,35*x*y*ln(5) + x*y' - y = 0,add add mul -1 y mul x y' mul mul mul 35 x y log 5,5^(c - 35*x)*x,mul x pow 5 add c mul -35 x
25035,3*x^2 - x*y' + y - 2*sqrt(2) = 0,add add add mul -2 sqrt 2 mul 3 pow x 2 mul mul -1 x y' y,-3*x*(c - x) + 2*sqrt(2),add mul 2 sqrt 2 mul mul -3 x sub c x
33122,7*x - 2*y' = 0,add mul -2 y' mul 7 x,c + 7*x^2/4,add c mul div 7 4 pow x 2
1816,6*y + 7*y' + 12 = 0,add add 12 mul 6 y mul 7 y',-e^(c - 6*x/7) - 2,sub -2 exp add c mul div -6 7 x
14497,x^2*y' + 2 = 0,add 2 mul pow x 2 y',c - (x - 2)/x,add c mul div -1 x add -2 x
15437,(x - 1)^(x - 1)*(ln(x - 1) + 1) + y' - 1 = 0,add add -1 mul pow add -1 x add -1 x add 1 log add -1 x y',c + x - (x - 1)^(x - 1),sub add c x pow add -1 x add -1 x
11883,-9*x^8 + y' = 0,add mul -9 pow x 8 y',c + x^9,add c pow x 9
22710,-2*x + y' + 2 = 0,add add 2 mul -2 x y',x*(c/x + x - 2),mul x add add -2 x div c x
24337,x*y' - y = 0,add mul -1 y mul x y',c*x + 18*x/5,add mul div 18 5 x mul c x
22578,5*x^4 + 8*y' = 0,add mul 5 pow x 4 mul 8 y',c - x^5/8,add c mul div -1 8 pow x 5
32231,3*x^4 + x*y' - y = 0,add add mul -1 y mul 3 pow x 4 mul x y',c*x - x^4 + 5*x,add add mul -1 pow x 4 mul 5 x mul c x
6393,2*x + y*y' = 0,add mul 2 x mul y' y,sqrt(c - 2*x^2),sqrt add c mul -2 pow x 2
5120,x*y' - y + 4*y' = 0,add add mul -1 y mul 4 y' mul x y',(x + 4)*(c*x - x)/x,mul mul pow x -1 add 4 x add mul -1 x mul c x
18118,x^2*y' - 4 = 0,add -4 mul pow x 2 y',c - (x/4 + 4)/x,add c mul div -1 x add 4 mul div 1 4 x
27466,-y^2 + 6*y' = 0,add mul -1 pow y 2 mul 6 y',-3/(c + x/2),div -3 add c mul div 1 2 x
5239,9*x*y' - 9*y - 8 = 0,add add -8 mul -9 y mul mul 9 x y',c*x - x - 8/9,add sub div -8 9 x mul c x
2504,3*x^2 - 4*y' + 4 = 0,add add 4 mul -4 y' mul 3 pow x 2,c + x^3/4 + x,add add c x mul div 1 4 pow x 3
10371,x*y' + 2*x - 2*y - 12 = 0,add add add -12 mul -2 y mul 2 x mul x y',x*(c*x + 1) + x - 6,add add -6 x mul x add 1 mul c x
11364,e^(4)*y' - 1 = 0,add -1 mul y' exp 4,c + x*(-1 + e^(-4)) + x,add add c x mul x add -1 exp -4
7391,y^2 + y' = 0,add pow y 2 y',5/(c + 5*x),div 5 add c mul 5 x
24228,x*y' + y + 4 = 0,add add 4 mul x y' y,(c - 4*x)/x,mul pow x -1 add c mul -4 x
8954,y*ln(2) + y' = 0,add mul y log 2 y',2^(-x - 3)*c,mul c pow 2 sub -3 x
16494,x*y' - 6*x - 3*y + 9 = 0,add add add 9 mul -6 x mul -3 y mul x y',x*(c*x^2 - 3) + 3,add 3 mul x add -3 mul c pow x 2
1417,-y*ln(2)*cos(x - 5) + y' = 0,add mul mul mul -1 cos add -5 x y log 2 y',2^sin(x - 5)*c,mul c pow 2 sin add -5 x
15186,x^2*y' + 4 = 0,add 4 mul pow x 2 y',c - 2*(x - 2)/x,add c mul div -2 x add -2 x
10946,4*x*y' - 4*y + 17 = 0,add add 17 mul -4 y mul mul 4 x y',c*x + 17/4,add div 17 4 mul c x
11391,2*x*y' + 2*y - 3 = 0,add add -3 mul 2 y mul mul 2 x y',5*(c + 3*x/5)/(2*x),mul div div 5 2 x add c mul div 3 5 x
21574,x^2 - x*y' + y = 0,add add pow x 2 mul mul -1 x y' y,c*x + x^2 + 2*x,add add pow x 2 mul 2 x mul c x
4077,5*y' - 10 - sin(2) = 0,add sub -10 sin 2 mul 5 y',c + x*sin(2)/5 + 2*x,add add c mul 2 x mul mul div 1 5 x sin 2
23001,2*x^2 - x*y' + y + 1 = 0,add add add 1 mul 2 pow x 2 mul mul -1 x y' y,2*x*(c + x) - 1,add -1 mul mul 2 x add c x
6560,x*y' - y - 60 = 0,add sub -60 y mul x y',c*x + x - 60,add add -60 x mul c x
26807,x*y' + 2*x - 2*y + 4 = 0,add add add 4 mul -2 y mul 2 x mul x y',c*x^2 + 2*x + 2,add add 2 mul 2 x mul c pow x 2
12521,2*sqrt(1 - 5*x)*y' + 5 = 0,add 5 mul mul 2 sqrt add 1 mul -5 x y',c + sqrt(1 - 5*x),add c sqrt add 1 mul -5 x
27746,x - 3*y' - 3 = 0,add add -3 x mul -3 y',c + x^2/6 - x,add sub c x mul div 1 6 pow x 2
8437,x*y' - y + 3 = 0,add sub 3 y mul x y',c*x - 2*x + 3,add add 3 mul -2 x mul c x
14610,(4*x^3)^x*(ln(4*x^3) + 3) + y' = 0,add mul pow mul 4 pow x 3 x add 3 log mul 4 pow x 3 y',c - (4*x^3)^x,sub c pow mul 4 pow x 3 x
21239,x*y' + 4*y + 2*y' = 0,add add mul 2 y' mul 4 y mul x y',c/(2*x + 4)^4,mul c pow add 4 mul 2 x -4
22176,x*y' + y + 20*y' = 0,add add mul 20 y' mul x y' y,c/(3*x/20 + 3),div c add 3 mul div 3 20 x
16479,x^3*ln(3) - x^2*ln(3) - x^2 + x*y*ln(3) - x*y' + x*ln(3) + y + 1 = 0,add add add add add add sub 1 pow x 2 mul x log 3 mul pow x 3 log 3 mul mul -1 x y' mul mul -1 pow x 2 log 3 mul mul x y log 3 y,-x*(3^(c + x) + x) + x - 1,add add -1 x mul mul -1 x add x pow 3 add c x
18977,2*x + y' + e^(2) = 0,add add mul 2 x y' exp 2,c - x^2 - x*e^(2),add sub c pow x 2 mul mul -1 x exp 2
2611,2^(-x + e^(3))*ln(2) + y' - 1 = 0,add add -1 mul pow 2 add mul -1 x exp 3 log 2 y',2^(-x + e^(3)) + c + x,add add c x pow 2 add mul -1 x exp 3
4155,2*x^2*e^(x) + x*y - x*y' + 4*x + y + 4 = 0,add add add add add 4 mul 4 x mul x y mul mul -1 x y' mul mul 2 pow x 2 exp x y,x*(c + 2*x)*e^(x) - 4,add -4 mul mul x add c mul 2 x exp x
12672,2*x + 2*y' + 3 = 0,add add 3 mul 2 x mul 2 y',c - x*(x + 2)/2 - x/2,add add c mul div -1 2 x mul mul div -1 2 x add 2 x
10649,4*sin(x)*cos(x)^3 + y' + 1 = 0,add add 1 mul mul 4 pow cos x 3 sin x y',c - x + cos(x)^4,sub add c pow cos x 4 x
5703,x^2*e^(x)*ln(x)^2 - x*ln(x)*y' + y*ln(x) + y = 0,add add add mul y log x mul mul pow x 2 pow log x 2 exp x mul mul mul -1 x y' log x y,x*(c + e^(x))*ln(x),mul mul x add c exp x log x
21497,2*(y - 2)*y' - 1 = 0,add -1 mul mul 2 add -2 y y',sqrt(c + x) + 2,add 2 sqrt add c x
27095,-2*10^x*ln(10) + y' = 0,add mul mul -2 pow 10 x log 10 y',2*10^x + c,add c mul 2 pow 10 x
11310,5*e^(x - 2) + y' = 0,add mul 5 exp add -2 x y',c - 5*e^(x - 2),add c mul -5 exp add -2 x
8851,2*x^2*y' - y*ln(2) = 0,add mul mul -1 y log 2 mul mul 2 pow x 2 y',c/4^(1/(4*x)),mul c pow 4 div div -1 4 x
21836,x*y' + 4*x - 2*y - 8 = 0,add add add -8 mul -2 y mul 4 x mul x y',-x*(c*x - 3) + x - 4,add add -4 x mul mul -1 x add -3 mul c x
4791,-y*ln(3) + y' = 0,add mul mul -1 y log 3 y',3^(x - 5)*c,mul c pow 3 add -5 x
25443,3*x*y' - 3*y - 4 = 0,add add -4 mul -3 y mul mul 3 x y',c*x + x - 4/3,add add div -4 3 x mul c x
31383,-5*cos(5*x/4 + 3) + 4*y' = 0,add mul -5 cos add 3 mul div 5 4 x mul 4 y',c + sin(5*x/4 + 3),add c sin add 3 mul div 5 4 x
319,x*y' - 9*x - 2*y = 0,add add mul -9 x mul -2 y mul x y',x*(c*x - 9),mul x add -9 mul c x
9432,-5^x*ln(5)*cos(5^x) + 2*y*y' + 5 = 0,add add 5 mul mul 2 y' y mul mul mul -1 pow 5 x cos pow 5 x log 5,sqrt(c - 5*x + sin(5^x)),sqrt add add c mul -5 x sin pow 5 x
31488,4*sin(4*x) + y' - 5 = 0,add add -5 mul 4 sin mul 4 x y',c + 5*x + cos(4*x),add add c mul 5 x cos mul 4 x
10567,x^2*y' + 2*x*y' + 2*y - 6 = 0,add add add -6 mul 2 y mul pow x 2 y' mul mul 2 x y',1 + (c*(x + 2) + 2*x)/x,add 1 mul pow x -1 add mul 2 x mul c add 2 x
15389,x^2 - x*y' + y - 4 = 0,add add add -4 pow x 2 mul mul -1 x y' y,x*(c + x) + 3*x + 4,add add 4 mul 3 x mul x add c x
14102,3*3^(2*x)*ln(3) - 2*cos(x) - 2*y' = 0,add add mul -2 y' mul -2 cos x mul mul 3 pow 3 mul 2 x log 3,3*3^(2*x)/4 + c - sin(x),add sub c sin x mul div 3 4 pow 3 mul 2 x
5913,x*y' + y + 6*y' = 0,add add mul 6 y' mul x y' y,c/(-4*x - 24),div c add -24 mul -4 x
24870,x^2 - x*y' + y - 5 = 0,add add add -5 pow x 2 mul mul -1 x y' y,x*(c + x) - x + 5,add sub 5 x mul x add c x
31483,x*y' - y + 11 = 0,add sub 11 y mul x y',c*x + x + 11,add add 11 x mul c x
25696,-cos(x) - ln(4)*y' + 1 = 0,add sub 1 cos x mul mul -1 y' log 4,-(c - x + sin(x))/ln(4),mul div -1 log 4 add sub c x sin x
7232,x*y' - y - 10 = 0,add sub -10 y mul x y',c*x + 6*x - 10,add add -10 mul 6 x mul c x
18596,2*x*y*y' - y^2 + 4 = 0,add sub 4 pow y 2 mul mul mul 2 x y' y,sqrt(c*x + 2*x + 4),sqrt add add 4 mul 2 x mul c x
16714,x^2*y' - 1 = 0,add -1 mul pow x 2 y',c + (x - 2)/(2*x),add c mul div div 1 2 x add -2 x
9978,2*x*y*ln(3) - y' = 0,add mul -1 y' mul mul mul 2 x y log 3,3^(x^2)*c,mul c pow 3 pow x 2
9004,x^2*y' - 2*y*ln(3) - 2*ln(3) = 0,add add mul -2 log 3 mul pow x 2 y' mul mul -2 y log 3,3^(c - 2/x) - 1,add -1 pow 3 add c div -2 x
10170,-y*ln(5) + 2*y' - 4*ln(5) = 0,add add mul -4 log 5 mul 2 y' mul mul -1 y log 5,5^(c + x/2) - 4,add -4 pow 5 add c mul div 1 2 x
19500,x^2 + x*y' - y - 3 = 0,add sub add -3 pow x 2 y mul x y',x*(c - x) + 2*x - 3,add add -3 mul 2 x mul x sub c x
5790,35*x^8 - x*y' + y = 0,add add mul 35 pow x 8 mul mul -1 x y' y,5*x*(c + x^7),mul mul 5 x add c pow x 7
31034,32*x^3*y^2 - 2*y^2 - 3*y' = 0,add add mul -3 y' mul -2 pow y 2 mul mul 32 pow x 3 pow y 2,-3/(c + 8*x^4 - 2*x),div -3 add add c mul -2 x mul 8 pow x 4
16997,12*x^2 - x*y' + y = 0,add add mul 12 pow x 2 mul mul -1 x y' y,3*x*(c + 4*x),mul mul 3 x add c mul 4 x
33744,-2*x*e^(x) + x*y' - y + 2*e^(x) = 0,add add add mul -1 y mul 2 exp x mul x y' mul mul -2 x exp x,c*x + 2*e^(x),add mul 2 exp x mul c x
25205,2*x*y*ln(5) - y' = 0,add mul -1 y' mul mul mul 2 x y log 5,-4*5^(c + x^2),mul -4 pow 5 add c pow x 2
